EUO	CROC	SJP3.L	SDS	SPY	TNA	TZA	GLD	AGQ	SLV	ZSL	SVXY	TVIX	UVXY	VXX	XIV	XLB	ERX	ERY	XLE	FAS	FAZ	XLF	XLI	XLK	XLP	XLU	XLV	XLY	UWTI
1999-01-27	19.0705147072337	137.55892056566	240.526553464639	766.119467724734	86.8263817311232	45.1756573122781	1385712.99711594	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2044	48.4286005327789	5618014.85362641	16.1232	851.851942738963	24924787.9821837	16.2521	17.7082000000001	29.7230999999999	18.0068999999998	15.7224	21.119	22.0219	NA
1999-01-28	19.3070833997613	138.133088643724	244.501919065192	737.450859751476	88.3798029151802	46.0848105397367	1355831.54163606	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.027	47.5344845355932	5726681.48937103	16.0313	885.871769865425	23766920.2975092	16.495	17.7312000000001	30.7680999999999	18.3282999999998	15.7474	21.5138	22.2513	NA
1999-01-29	19.3055398009303	133.54091778012	242.431962536923	721.502582811106	89.3810176676761	47.1771202690681	1325233.76019312	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1001	47.6452499803433	5735954.96854156	16.0313	943.087093025651	22202392.2858242	16.8483	17.8460000000001	31.2195999999999	18.3710999999998	15.7224	21.5138	22.4042	NA
1999-02-01	19.5805797195052	132.109526460934	236.604835169827	728.615444266189	88.9257522342896	46.745509959392	1330742.54275753	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2149	46.0699790698485	5904517.6934625	15.8705	898.855402540407	23299762.4766971	16.5613	17.8689000000001	31.2453999999999	18.2960999999998	15.6891	21.6371	22.4552	NA
1999-02-02	19.496507459296	129.773411292726	209.77051259188	739.839301889463	88.1659574357165	45.2742546461869	1377337.61541068	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2253	46.1013848924518	5873111.91023958	15.8935	871.791598701119	24026953.7403212	16.3846	17.7312000000001	30.7164999999999	18.4460999999998	15.4808	21.3164	22.1748	NA
1999-02-03	19.3181329349643	128.526438319836	211.511198573576	727.572127485746	88.8754669194923	45.8836143741896	1359112.66124453	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2358	49.2107653274728	5457782.9150826	16.261	888.178957391694	23424056.7259124	16.5061	17.9033000000001	30.9357999999999	18.3817999999998	15.5641	21.7235	22.5316	NA
1999-02-04	19.41050207239	125.9399910833	209.298185869252	754.357089597296	87.2396735071056	43.9328673706411	1416325.59664637	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.6532	49.916584715278	5359785.80283619	16.3529	829.671828240989	24999419.8179571	16.1196	17.9263000000001	29.8778999999999	18.2960999999998	15.3308	21.5631	22.4042	NA
1999-02-05	19.3725641265171	125.008310333618	214.972773032267	763.964515922244	86.6133139838657	42.3408941187046	1471899.67659438	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.8515	54.1261779738949	4926152.40617935	16.8122	802.095220087965	25674434.0215768	15.9872	17.8689000000001	29.1554999999999	18.0175999999998	15.3391	21.3164	21.8435	NA
1999-02-08	19.2658314256613	124.887418238715	222.614769531877	758.458651540045	86.9249421503136	41.8560285009209	1487495.6048077	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.7785	56.2320059929277	4723027.21034543	17.0419	791.886436238932	25938053.3045419	15.943	17.9263000000001	29.6456999999999	17.9854999999998	15.3391	21.304	22.2003	NA
1999-02-09	19.1862456894934	125.845040050509	225.29398247526	791.713519662513	85.0061972752886	39.3270200764767	1570018.49490384	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.4967	52.9625537224796	4994464.70282893	16.7203	758.831383244962	26950511.2314805	15.7222	17.6853000000001	28.4846999999999	17.6640999999998	15.4058	20.9216	21.5121	NA
1999-02-10	19.0999688576588	127.603323275323	225.960612476922	781.608599858689	85.5296808130874	37.9020886270571	1628837.69544085	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.528	53.2481125113343	4958637.41477947	16.7663	777.867310781883	26410616.8640686	15.8547	17.7542000000001	28.6910999999999	17.7926999999998	15.2975	20.971	21.5121	NA
1999-02-11	19.0960115638936	126.258985595266	227.311244738939	743.024611552731	87.6622674500578	40.1185532981872	1529021.82988769	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3819	51.7753947093455	5083727.54966561	16.6285	869.963757579912	23461232.6186894	16.495	17.9952000000001	29.9036999999999	18.0925999999998	15.3641	21.5384	22.213	NA
1999-02-12	19.1544349334957	128.125749368773	235.506481511209	771.547005648867	86.0024968417818	37.9323258478042	1615093.31253287	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3088	48.6080682431356	5392487.32603866	16.284	832.591769384557	24430453.7543235	16.2521	17.8919000000001	28.7168999999999	17.9425999999998	15.1142	21.2177	21.818	NA
1999-02-16	19.4161156694269	126.641198114058	258.465620354198	757.224082159219	86.8280842157679	37.3163394685541	1644968.00523863	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1731	47.5478048153405	5496052.92608569	16.1691	866.803779290465	23262331.8535378	16.495	17.9837000000001	28.5878999999999	18.1568999999998	15.3891	21.4151	22.0983	NA
1999-02-17	19.2996019183553	128.172663207666	264.096123940888	778.42371764278	85.5911858957656	35.4531535964755	1723227.3337679	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.027	46.1717050517335	5657735.0117726	16.0084	879.418701766697	23017983.2089081	16.5613	17.9837000000001	27.9427999999999	17.9747999999998	15.2808	21.193	22.0219	NA
1999-02-18	19.3193874699112	127.900557607887	269.177803055505	761.291121812526	86.5221891221348	35.8104450986242	1700118.38349806	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.1314	46.5360645964994	5606976.5375871	16.0543	900.569961383418	22308031.7612447	16.7269	17.9837000000001	28.0975999999999	18.1675999999998	15.5557	21.4644	22.0474	NA
1999-02-19	19.7437353789079	127.027130148574	276.431712016002	758.70984599687	86.6645386534943	36.0716621680172	1680786.70265907	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.2462	45.970361316013	5710656.9816035	15.9624	908.346137483308	22189814.9896828	16.7821	18.0984000000001	28.3556999999999	18.0925999999998	15.3891	21.5261	22.1621	NA
1999-02-22	19.4999532170104	123.930210852702	272.200371831085	719.239781303552	88.9676716894857	37.5425141314829	1611937.45494318	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.4862	47.4687931186925	5500237.60729176	16.1232	978.646355143019	20379024.1324877	17.2679	18.3739000000001	29.3618999999999	18.4781999999998	15.889	21.9825	22.7228	NA
1999-02-23	19.6282396563324	121.981169369268	277.440130589101	719.74125821487	88.9079640393883	37.9270269184155	1595028.29752501	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.361	46.1152410403259	5647325.30670917	15.9854	1008.03931657985	19692923.0298275	17.4887	18.3624000000001	29.7488999999999	18.4460999999998	15.3891	21.9455	22.6081	NA
1999-02-24	19.6899880381587	125.764910378383	278.790037193603	739.513033663997	87.6756895734757	36.7540712215386	1642119.90477922	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3193	45.4337589638951	5722718.9937679	15.9165	913.308573451329	21392879.5702254	16.9146	18.3165000000001	28.9232999999999	18.3389999999998	15.5308	21.6865	22.3277	NA
1999-02-25	19.5348020056464	127.519323154968	262.78491385762	749.912341947361	87.0975318838374	36.1031685824862	1668161.0557544	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.3193	46.2509266443802	5636011.75073629	15.9969	894.787212529743	21808415.3195238	16.8042	17.9492000000001	29.0006999999999	18.1246999999998	15.1975	21.4767	22.0729	NA
